#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:43:17 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:43:17	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/118/ngc2000&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=Name&-out=RAB2000&-out=DEB2000&-out=size	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#INFO	ivoid=ivo://cds.vizier/vii/118	    IVOID of underlying data collection
#INFO	creator=Sinnott	    First author or institution
#INFO	cites=1988cngc.book.....S	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/118	    Dataset landing page
#INFO	publication_date=2022-10-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
  455	01 16.0	+05 11	
  449	01 16.1	+33 05	  0.7
I  89	01 16.1	+04 18	  2.3
I1659	01 16.1	+30 21	  1.6
  451	01 16.2	+33 04	
I1661	01 16.2	+33 05	
  452	01 16.3	+31 02	
  453	01 16.3	+33 05	
I  90	01 16.5	-07 58	  0.5
  466	01 17.2	-58 55	  2.1
  461	01 17.3	-33 50	  1.2
I1667	01 17.6	-17 07	
I1665	01 17.7	+34 42	
  459	01 18.0	+17 33	
  462	01 18.1	+04 14	
I1666	01 18.5	+32 28	
I  91	01 18.7	+02 33	
I1668	01 18.8	+33 11	
  463	01 18.9	+16 19	
  464	01 19.0	+34 58	
I  93	01 19.0	-17 04	  1.2
I1674	01 19.0	-50 39	
  457	01 19.1	+58 20	 13.0
  467	01 19.2	+03 18	  2.4
I1670	01 19.2	-16 51	
I  95	01 19.3	-12 34	
  469	01 19.4	+14 53	
  484	01 19.6	-58 31	  2.2
I1671	01 19.6	-17 06	
  470	01 19.7	+03 25	  3.0
  468	01 19.8	+32 47	
  471	01 19.9	+14 47	
  473	01 19.9	+16 33	  2.2
I  92	01 19.9	+32 46	  0.7
  475	01 20.0	+14 51	
I  97	01 20.0	+14 51	
  474	01 20.1	+03 25	  7.9
I  94	01 20.1	+32 42	
I1669	01 20.1	+33 12	
  476	01 20.2	+16 01	
  478	01 20.2	-22 22	
  482	01 20.3	-40 57	
I  96	01 20.3	+29 40	
  472	01 20.5	+32 43	
I1672	01 20.7	+29 42	  1.8
I1673	01 20.8	+33 01	
  480	01 20.9	-09 52	
  481	01 21.0	-09 12	
I  98	01 21.0	-12 37	  0.6
I1675	01 21.0	+34 16	  0.8
I1676	01 21.0	+30 16	
I1678	01 21.0	+05 34	
I1677	01 21.2	+33 14	  0.9
  477	01 21.3	+40 29	
  479	01 21.3	+03 52	
  485	01 21.4	+07 01	  1.9
  491	01 21.4	-34 03	  1.5
I1681	01 21.4	+00 05	
  487	01 21.8	-16 21	
  488	01 21.8	+05 15	  5.2
  489	01 21.8	+09 12	
I1679	01 21.8	+33 28	  0.5
I1680	01 21.9	+33 18	  0.6
  483	01 22.0	+33 32	
  486	01 22.1	+05 24	
  490	01 22.1	+05 22	
  492	01 22.2	+05 25	
  493	01 22.2	+00 57	  3.8
I1682	01 22.2	+33 13	
  497	01 22.4	-00 53	  2.4
I  99	01 22.5	-12 57	  0.5
I1683	01 22.6	+34 27	  1.7
  500	01 22.7	+05 24	
  502	01 22.8	+09 03	
  495	01 22.9	+33 28	  1.5
  505	01 22.9	+09 28	
I 100	01 22.9	-04 39	
I1684	01 22.9	+33 23	
  494	01 23.0	+33 11	
I1685	01 23.0	+33 11	  1.9
  499	01 23.2	+33 28	  2.0
I1686	01 23.2	+33 26	
  496	01 23.3	+33 33	
  498	01 23.3	+33 30	
  501	01 23.4	+33 27	
  509	01 23.4	+09 26	  1.7
I1687	01 23.4	+33 17	  0.4
I1688	01 23.4	+33 04	
  503	01 23.5	+33 21	
  504	01 23.5	+33 13	
  511	01 23.5	+11 17	
  506	01 23.6	+33 14	
  507	01 23.7	+33 15	  4.3
  508	01 23.7	+33 17	  1.6
  510	01 23.7	+33 26	
  513	01 23.8	+33 49	
I1689	01 23.8	+33 04	  0.7
I1690	01 23.8	+33 10	
  526	01 23.9	-35 03	
  512	01 24.0	+33 55	
  527	01 24.0	-35 06	
I1693	01 24.0	-01 39	
  514	01 24.1	+12 55	  3.5
  516	01 24.1	+09 33	  1.6
I 101	01 24.1	+09 56	  1.6
  518	01 24.3	+09 20	  1.9
I 102	01 24.4	+09 54	  1.0
  519	01 24.5	-01 38	
I1691	01 24.5	+33 23	
  515	01 24.6	+33 29	
  520	01 24.6	+03 48	  4.8
  521	01 24.6	+01 44	  3.4
  534	01 24.6	-38 07	
I 103	01 24.6	+02 02	  1.4
I 104	01 24.6	-01 27	
I1692	01 24.6	+33 15	
  517	01 24.7	+33 27	
  530	01 24.7	-01 35	  1.9
I 105	01 24.7	+02 05	
I 106	01 24.7	-01 35	
I 108	01 24.7	-12 38	  0.8
  522	01 24.8	+10 00	  2.8
  524	01 24.8	+09 32	  3.2
  525	01 24.8	+09 42	
I1694	01 24.8	+01 36	
I1696	01 24.9	-01 37	  1.4
I1708	01 24.9	-71 11	
I1695	01 25.0	+08 44	
  544	01 25.1	-38 05	
  546	01 25.1	-38 03	
I1697	01 25.1	+00 27	
I 107	01 25.2	+14 53	  1.2
I 109	01 25.2	+02 04	  1.3
  523	01 25.3	+34 02	  3.1
  532	01 25.3	+09 16	  2.8
  539	01 25.3	-18 09	  1.8
  538	01 25.4	-01 33	  1.3
I1698	01 25.4	+14 51	
I1699	01 25.4	+14 57	
  528	01 25.5	+33 41	
  533	01 25.5	+01 46	  3.7
  535	01 25.5	-01 25	  1.3
  549	01 25.5	-38 16	  2.0
I1700	01 25.5	+14 52	
  529	01 25.7	+34 44	
  541	01 25.7	-01 23	  2.7
  543	01 25.8	-01 18	  0.7
I1701	01 25.8	+18 11	  1.6
I 110	01 25.9	+33 30	
I1702	01 25.9	+16 36	  1.5
  545	01 26.0	-01 20	  3.0
  547	01 26.0	-01 21	  1.7
  548	01 26.0	-01 14	  1.5
I 111	01 26.0	+33 29	
I 112	01 26.0	+11 27	  0.9
  531	01 26.3	+34 45	
  537	01 26.3	+34 05	
I 114	01 26.3	+09 56	  1.6
  536	01 26.4	+34 43	  3.7
I 113	01 26.4	+19 12	
I1703	01 26.4	-01 38	  2.3
  542	01 26.5	+34 41	
  557	01 26.5	-01 38	
  550	01 26.7	+02 01	  1.7
I1705	01 26.7	-03 30	
I 116	01 26.8	-04 59	
  567	01 26.9	-10 15	
I 115	01 26.9	+19 13	  0.6
I1704	01 26.9	+14 43	
  540	01 27.1	-20 02	  1.4
  563	01 27.1	-18 38	
  554	01 27.2	-22 43	
  555	01 27.2	-22 45	
  556	01 27.2	-22 42	
I1706	01 27.2	+14 47	  1.4
  558	01 27.3	-01 58	  0.7
  560	01 27.4	-01 55	  2.3
I 117	01 27.4	-01 52	
  551	01 27.6	+37 11	
I 118	01 27.6	-05 00	
  552	01 27.8	+33 28	
  553	01 27.8	+33 28	
  564	01 27.8	-01 53	  1.8
  568	01 27.9	-35 43	
I 119	01 27.9	-02 03	  1.6
I1709	01 27.9	-35 43	  2.7
  561	01 28.2	+34 19	
  565	01 28.2	-01 18	  1.6
I 120	01 28.2	-01 55	
I 122	01 28.2	-14 50	
  562	01 28.4	+48 23	  1.5
I 121	01 28.4	+02 31	  1.2
  572	01 28.6	-39 18	
I 123	01 28.8	+02 27	  0.4
I1707	01 28.8	+33 36	
  576	01 28.9	-51 36	  1.2
  566	01 29.0	+32 21	
  570	01 29.0	-00 57	  2.5
  574	01 29.0	-35 35	
  569	01 29.1	+11 09	
I 124	01 29.2	-01 56	
I 125	01 29.3	-13 18	  0.4
  559	01 29.5	+63 18	  4.0
  602	01 29.6	-73 33	
  583	01 29.7	-18 19	
I 126	01 29.8	-01 59	
I 127	01 29.8	-06 59	  2.1
  571	01 29.9	+32 31	
  578	01 30.5	-22 40	  4.8
  577	01 30.7	-01 59	
  580	01 30.7	-02 00	
  575	01 30.8	+21 26	
I1710	01 30.8	+21 26	
  573	01 30.9	+41 16	
I1711	01 30.9	+17 11	  2.7
  584	01 31.3	-06 52	  3.8
I 128	01 31.3	-12 38	  0.8
I1712	01 31.4	-06 52	
I 130	01 31.5	-15 35	
  586	01 31.6	-06 54	  1.6
I 129	01 31.6	-12 41	  1.0
  579	01 31.7	+33 38	
  585	01 31.7	-00 55	
  582	01 31.9	+33 30	
  597	01 32.2	-33 29	
  593	01 32.3	-12 21	
  587	01 32.5	+35 22	
I1717	01 32.5	-67 32	
  589	01 32.6	-12 02	
  588	01 32.7	+30 40	
I1713	01 32.7	+35 20	  2.2
  599	01 32.8	-12 11	
I 141	01 32.8	-14 49	  1.0
  596	01 32.9	-07 02	  3.5
I1714	01 32.9	-13 30	
  594	01 33.0	-16 32	
I 138	01 33.0	-00 42	  1.4
  600	01 33.1	-07 19	  3.5
  581	01 33.2	+60 42	  6.0
  592	01 33.2	+30 39	
I 131	01 33.2	+30 45	
I 135	01 33.2	+30 28	
I 136	01 33.2	+30 30	
  601	01 33.3	-12 12	
I 132	01 33.3	+30 57	
I 133	01 33.3	+30 53	
I 134	01 33.4	+30 53	
  591	01 33.5	+35 41	
  595	01 33.5	+30 42	
I1716	01 33.5	-12 19	
  590	01 33.6	+44 56	
I 137	01 33.6	+30 31	
I1715	01 33.6	+12 34	  0.8
I 139	01 33.7	+30 28	
I 140	01 33.7	+30 29	
  598	01 33.9	+30 39	 62.0
  617	01 33.9	-09 47	
I 142	01 33.9	+30 45	
  612	01 34.0	-36 30	
I 143	01 34.1	+30 47	
  607	01 34.3	-07 25	
  610	01 34.3	-20 09	
  611	01 34.3	-20 08	
  613	01 34.3	-29 25	  5.8
  603	01 34.4	+30 11	
  604	01 34.5	+30 48	
  619	01 34.8	-36 28	
  606	01 34.9	+21 26	
  623	01 35.0	-36 29	
  605	01 35.1	+41 16	
  615	01 35.1	-07 20	  4.0
  625	01 35.1	-41 26	  3.0
  643	01 35.1	-75 33	
  626	01 35.2	-39 08	
  608	01 35.4	+33 41	
  630	01 35.6	-39 21	
  624	01 35.7	-10 00	
  614	01 35.8	+33 42	
  616	01 36.0	+33 46	
  622	01 36.0	+00 40	  2.0
  618	01 36.3	+33 24	
  633	01 36.4	-37 18	
  621	01 36.7	+35 32	
  628	01 36.7	+15 47	 10.2
  631	01 36.8	+05 51	
  620	01 37.0	+42 20	
  627	01 37.1	+33 35	
  609	01 37.2	+64 33	  3.0
  632	01 37.3	+05 53	
  646	01 37.4	-64 55	
I1719	01 37.6	-33 55	  2.1
I 144	01 37.7	-13 19	  0.6
  634	01 38.2	+35 23	
  635	01 38.3	-19 56	
I1718	01 38.4	+33 21	
  641	01 38.7	-42 31	
  648	01 38.7	-17 50	
I 145	01 38.7	+00 44	  0.6
I 146	01 38.7	-17 50	  1.4
  639	01 38.9	-29 55	
  644	01 38.9	-42 35	
  642	01 39.0	-29 54	
  636	01 39.1	-07 31	  2.3
  640	01 39.3	-09 23	
  638	01 39.6	+07 14	
  647	01 39.8	-09 13	
  649	01 40.0	-09 14	
I 147	01 40.0	-14 52	  0.8
  645	01 40.2	+05 44	
  629	01 40.3	+72 53	
I1720	01 40.4	-28 55	  1.3
  652	01 40.7	+07 59	
I1721	01 41.4	+08 30	  1.2
 2573	01 42.0	-89 20	  3.6
  655	01 42.0	-13 04	
  658	01 42.2	+12 35	  3.2
  650	01 42.3	+51 34	  4.8
  651	01 42.3	+51 35	
  653	01 42.4	+35 39	
  656	01 42.4	+26 09	
I 148	01 42.4	+13 39	
I 149	01 42.4	-16 18	  1.0
  637	01 42.9	+64 00	  4.0
  660	01 43.0	+13 38	  9.1
I 150	01 43.0	+04 12	  1.0
I1722	01 43.0	-34 11	  1.8
I1723	01 43.2	+08 53	  3.5
I1724	01 43.2	-34 15	  1.6
  657	01 43.7	+55 53	
  664	01 43.8	+04 14	  1.8
I 151	01 44.0	+13 12	
  654	01 44.1	+61 53	  5.0
I 152	01 44.1	+13 02	
  659	01 44.2	+60 42	  5.0
  661	01 44.2	+28 42	  2.2
  662	01 44.5	+37 41	  1.0
I 153	01 44.6	+12 38	
  665	01 44.8	+10 26	
  667	01 45.1	-22 56	
I1725	01 45.2	+21 47	
I 154	01 45.3	+10 39	  1.3
I1726	01 45.3	+04 37	
I 156	01 45.5	+10 33	  1.8
I 157	01 45.7	+12 52	
I 158	01 45.9	-06 56	
  663	01 46.0	+61 15	 16.0
  666	01 46.0	+34 23	
  668	01 46.3	+36 27	  2.3
I 160	01 46.4	-13 15	  0.8
I 159	01 46.5	-08 39	  0.6
  671	01 46.9	+13 06	
  669	01 47.2	+35 33	  3.4
  670	01 47.4	+27 53	  2.5
I 155	01 47.5	+59 47	
I1727	01 47.5	+27 20	  6.2
I1728	01 47.7	-33 36	  1.4
  685	01 47.8	-52 47	  4.1
  690	01 47.8	-16 43	
  672	01 47.9	+27 26	  6.6
I1729	01 47.9	-26 53	  1.9
  673	01 48.4	+11 32	  2.4
  692	01 48.7	-48 39	  2.4
I 161	01 48.7	+10 22	
I 162	01 48.9	+10 31	  1.9
  675	01 49.0	+13 02	
  676	01 49.0	+05 54	  4.3
  682	01 49.0	-14 59	
  686	01 49.0	-23 48	
  677	01 49.1	+13 02	
I 164	01 49.1	-03 55	
  674	01 49.2	+22 20	
  681	01 49.2	-10 26	  2.8
I 163	01 49.3	+20 42	  1.8
I1734	01 49.3	-32 45	  1.5
  678	01 49.4	+22 00	  5.0
  696	01 49.4	-34 55	
  683	01 49.6	+11 41	
  698	01 49.6	-34 50	
  679	01 49.7	+35 47	  2.3
  680	01 49.8	+21 58	  2.9
  689	01 49.9	-27 28	
I1730	01 50.0	+21 58	  0.6
  684	01 50.2	+27 39	  3.9
I 165	01 50.2	+27 38	
I1731	01 50.2	+27 12	  1.7
I1739	01 50.4	-34 03	
  693	01 50.5	+06 09	  2.7
I 168	01 50.5	-08 32	
  687	01 50.6	+36 21	
  699	01 50.6	-12 03	
I 169	01 50.6	-12 41	
  691	01 50.7	+21 46	  3.5
I1733	01 50.7	+33 06	
  688	01 50.8	+35 16	
I1732	01 50.8	+35 55	  1.7
I1735	01 50.9	+33 06	
I1736	01 50.9	+18 18	  1.4
  694	01 51.0	+22 00	  0.8
  701	01 51.1	-09 42	  2.5
I 167	01 51.1	+21 55	  3.0
I1738	01 51.1	-09 47	  1.2
  695	01 51.2	+22 35	  0.7
  707	01 51.2	-08 30	
  697	01 51.3	+22 21	  4.7
  702	01 51.3	-04 03	  1.5
I1740	01 51.3	-29 57	
I1737	01 51.7	+36 15	
  706	01 51.8	+06 18	  2.2
I1741	01 51.9	-16 47	  0.7
I 170	01 52.0	-08 32	
  700	01 52.2	+36 04	
  711	01 52.5	+17 30	
I 166	01 52.5	+61 50	  5.0
  725	01 52.6	-16 31	
  704	01 52.7	+36 06	
  703	01 52.8	+36 09	  1.5
  705	01 52.8	+36 08	
  708	01 52.8	+36 10	  3.3
  709	01 52.9	+36 13	
  716	01 52.9	+12 32	
I1743	01 52.9	+12 43	  2.1
  710	01 53.0	+36 02	
  720	01 53.0	-13 44	  4.4
I1745	01 53.0	-16 40	
  712	01 53.2	+36 48	
  715	01 53.2	-12 50	
  718	01 53.2	+04 12	  2.8
I1742	01 53.2	+22 43	  0.7
  714	01 53.6	+36 12	
I1744	01 53.6	+19 50	  1.4
  719	01 53.7	+19 49	
  727	01 53.7	-35 52	
  724	01 53.8	-23 52	
  723	01 53.9	-23 46	
  717	01 54.0	+36 13	
  729	01 54.0	-35 49	
  745	01 54.2	-56 41	  1.5
I1746	01 54.3	+04 48	  1.9
  754	01 54.4	-56 46	  0.7
  756	01 54.5	-16 43	
  721	01 54.8	+39 23	  2.0
  722	01 54.8	+20 41	
  734	01 54.8	-17 03	
  731	01 54.9	-09 01	  1.7
I 172	01 54.9	+00 49	  0.1
  713	01 55.1	-09 05	
  728	01 55.1	+04 12	
I 171	01 55.2	+35 17	  2.5
  730	01 55.3	+05 37	
  726	01 55.6	-10 49	
  749	01 55.6	-29 57	
  758	01 56.0	-03 06	
I 173	01 56.0	+01 17	  1.2
I1748	01 56.1	+17 39	  1.2
  747	01 56.2	-09 28	
I1749	01 56.2	+06 45	  1.2
I 174	01 56.3	+03 46	  1.7
I 175	01 56.3	+01 20	  0.2
  733	01 56.4	+33 04	
  741	01 56.4	+05 38	  3.2
  748	01 56.4	-04 28	  2.9
  755	01 56.4	-09 04	  4.0
  757	01 56.4	-08 55	
I1750	01 56.4	+04 05	  1.1
I1751	01 56.4	+05 38	
  732	01 56.5	+36 48	
  742	01 56.5	+05 38	  0.2
  735	01 56.6	+34 11	  2.0
  736	01 56.7	+33 03	  2.0
  737	01 56.7	+33 03	
  796	01 56.7	-74 13	
  738	01 56.9	+33 03	
  740	01 56.9	+33 01	  1.7
I 176	01 56.9	-02 01	  2.4
I1754	01 56.9	+04 02	  1.1
I1758	01 56.9	-16 32	
  739	01 57.0	+33 14	
I1756	01 57.0	-00 28	
  762	01 57.1	-05 26	
I 177	01 57.1	-00 09	
I1757	01 57.1	-00 29	
  764	01 57.2	-16 02	
I1755	01 57.2	+14 34	  1.6
I1752	01 57.3	+28 37	
I1753	01 57.3	+28 36	
  763	01 57.4	-08 59	
  750	01 57.5	+33 13	  1.6
I1760	01 57.5	-32 00	
  751	01 57.6	+33 12	  1.3
I1747	01 57.6	+63 20	  0.2
  753	01 57.7	+35 55	  2.9
  752	01 57.8	+37 41	 50.0
  759	01 57.8	+36 20	  2.1
  760	01 57.8	+33 21	
  761	01 57.8	+33 23	  1.6
  782	01 57.8	-57 46	  2.1
I1762	01 57.8	-33 14	  1.7
  746	01 57.9	+44 56	  1.9
I1759	01 57.9	-32 59	  1.8
  744	01 58.4	+55 29	 11.0
  775	01 58.5	-26 18	
  743	01 58.7	+60 11	  5.0
  766	01 58.7	+08 20	
  768	01 58.7	+00 31	
  765	01 58.8	+24 53	
I1763	01 58.8	-27 47	
  767	01 58.9	-09 35	
I 178	01 58.9	+36 37	
I1761	01 58.9	+00 34	
  773	01 59.0	-11 31	
  802	01 59.1	-67 52	  0.7
  770	01 59.2	+18 57	  1.3
  772	01 59.3	+19 01	  7.1
  774	01 59.4	+14 01	
  769	01 59.5	+30 54	
I 183	01 59.6	-05 22	  1.0
  779	01 59.7	-05 58	  4.1
  795	01 59.8	-55 49	  1.5
I 182	01 59.8	+07 25	  2.0
  776	01 59.9	+23 38	
I 184	01 59.9	-06 50	  1.0
I 180	02 00.0	+23 37	
I 181	02 00.0	+23 40	
I1767	02 00.0	-11 07	
  781	02 00.1	+12 38	
I 185	02 00.1	-01 31	  0.5
  777	02 00.2	+31 26	  3.0
I 179	02 00.2	+38 02	
  778	02 00.3	+31 17	
I 186	02 00.4	-01 33	
I1764	02 00.4	+24 34	  1.7
  780	02 00.5	+28 13	
I1765	02 00.6	+31 51	
I1768	02 00.8	-25 02	  1.9
I1769	02 00.9	-31 55	
  787	02 01.0	-09 00	
  783	02 01.1	+31 52	  1.8
  788	02 01.1	-06 49	  1.8
I1766	02 01.2	+31 47	
  784	02 01.3	+28 50	  6.2
  786	02 01.5	+15 38	
  790	02 01.5	-05 23	
  813	02 01.6	-68 26	  1.3
  791	02 01.7	+08 29	
  785	02 01.8	+31 49	
I 187	02 01.9	+26 28	
I 189	02 01.9	+23 33	  0.7
I 188	02 02.0	+27 02	
I 190	02 02.1	+23 32	  0.3
I1770	02 02.2	+09 59	
  792	02 02.3	+15 42	
  799	02 02.3	-00 06	
  800	02 02.3	-00 08	
I1771	02 02.3	+09 58	
  789	02 02.5	+32 04	
  794	02 02.5	+18 22	
I 191	02 02.5	+18 22	
I 192	02 02.5	+16 01	  1.1
I1772	02 02.6	+07 44	  0.6
I 193	02 02.7	+11 05	
  793	02 02.9	+32 00	
  814	02 02.9	-14 38	
  815	02 02.9	-14 42	
I 194	02 03.1	+02 36	  1.7
  771	02 03.4	+72 25	
  797	02 03.4	+38 07	
  798	02 03.4	+32 04	
  806	02 03.6	-09 56	
  801	02 03.7	+38 15	
I 195	02 03.7	+14 42	  1.5
  803	02 03.8	+16 02	  3.3
  804	02 03.9	+30 49	
I 196	02 03.9	+14 43	
I1774	02 03.9	+15 18	  2.1
  808	02 04.0	-23 19	  1.6
I1773	02 04.0	+30 49	  1.4
I 197	02 04.1	+02 47	  1.0
  805	02 04.4	+28 48	
  809	02 04.4	-08 43	
  811	02 04.7	-10 06	
  807	02 04.8	+28 59	
I1776	02 05.2	+06 06	  2.3
  810	02 05.3	+13 14	
I1775	02 05.3	+13 31	  0.6
I 198	02 06.1	+09 17	  1.4
I1777	02 06.1	+15 12	
I 199	02 06.3	+09 13	  1.6
I1778	02 06.3	+09 13	
I1779	02 06.5	+03 41	
  822	02 06.6	-41 09	
  812	02 06.8	+44 34	  3.2
  824	02 06.8	-36 28	
I1781	02 06.9	-00 31	
I1780	02 07.0	+14 44	  0.6
  823	02 07.3	-25 27	
I 201	02 07.3	+09 06	
I1782	02 07.3	-25 27	  2.2
I 200	02 07.4	+31 10	
I 204	02 07.4	-01 23	
I 205	02 07.4	-02 06	  1.1
I 202	02 07.5	+09 10	  1.6
I 203	02 07.5	+09 07	
I 206	02 07.5	-07 02	
I 207	02 07.7	-06 59	
  816	02 08.0	+29 15	
  817	02 08.4	+17 12	
  820	02 08.4	+14 20	
  821	02 08.4	+11 00	  3.5
I 208	02 08.4	+06 23	  1.5
  819	02 08.5	+29 14	
  825	02 08.5	+06 19	
  818	02 08.7	+38 47	  3.2
  829	02 08.7	-07 47	  1.4
  827	02 08.8	+07 58	
  852	02 08.9	-56 44	
  830	02 09.0	-07 46	
I 209	02 09.0	-07 04	  0.8
  833	02 09.3	-10 08	  1.9
  826	02 09.4	+30 44	
  835	02 09.4	-10 08	  1.4
I 210	02 09.4	-09 40	
  831	02 09.5	+06 06	
  838	02 09.6	-10 09	  1.7
  839	02 09.7	-10 11	  1.8
  842	02 09.8	-07 45	  2.0
  832	02 10.1	+35 32	
I1783	02 10.1	-32 56	
  828	02 10.2	+39 12	  3.2
  840	02 10.2	+07 50	  2.5
  844	02 10.2	+06 03	
  849	02 10.2	-22 19	
  848	02 10.3	-10 19	  1.9
  837	02 10.4	-22 26	
  836	02 10.5	-22 04	
  834	02 11.0	+37 40	
  843	02 11.1	+32 06	
I 211	02 11.1	+03 52	  2.5
  850	02 11.2	-01 30	
  851	02 11.2	+03 47	  1.5
  841	02 11.3	+37 30	  2.0
  854	02 11.6	-35 51	
  853	02 11.8	-09 18	
  846	02 12.2	+44 34	
  847	02 12.2	+44 34	
  845	02 12.3	+37 29	
  858	02 12.5	-22 27	  1.6
  857	02 12.6	-31 57	
  862	02 13.0	-42 04	
  856	02 13.6	-00 44	
I 212	02 13.6	+16 36	
  859	02 13.9	-00 44	
  855	02 14.0	+27 53	
I 213	02 14.0	+16 28	
I 214	02 14.0	+05 11	  0.9
I 215	02 14.2	-06 47	  1.0
  863	02 14.6	-00 46	  1.4
  866	02 14.6	-00 46	
  885	02 14.6	-00 46	
  860	02 15.1	+30 47	
  872	02 15.4	-17 48	
  864	02 15.5	+06 00	  4.6
  861	02 15.8	+35 55	
I 216	02 15.8	-02 01	
I1788	02 15.8	-31 12	  2.5
  867	02 15.9	+01 03	
  868	02 16.0	-00 44	
I1786	02 16.0	+05 09	
  865	02 16.1	+28 36	
  874	02 16.1	-23 11	
I 217	02 16.2	-11 56	
I1784	02 16.2	+32 39	  1.6
I1787	02 16.2	-11 57	
I1785	02 16.4	+32 39	
  873	02 16.6	-11 20	
  879	02 16.8	-08 58	
  875	02 17.1	+01 14	
I 218	02 17.1	+01 18	  0.7
  870	02 17.2	+14 33	
  871	02 17.2	+14 33	  1.3
  888	02 17.5	-59 52	  1.3
I1790	02 17.6	+12 30	
I1791	02 17.7	+12 29	  1.2
  878	02 17.8	-23 22	
  876	02 17.9	+14 31	  2.1
  877	02 18.0	+14 33	  2.3
I1789	02 18.2	+32 24	
  880	02 18.4	-04 11	
I 219	02 18.6	-06 55	
  881	02 18.7	-06 35	  2.9
  869	02 19.0	+57 09	 30.0
  883	02 19.0	-06 45	
I1792	02 19.0	+34 29	  1.7
  889	02 19.1	-41 45	
I 220	02 19.2	-12 47	
  887	02 19.6	-16 04	
  882	02 19.7	+15 49	
  893	02 20.0	-41 23	
  892	02 20.7	-23 07	
  897	02 21.1	-33 42	
I1794	02 21.5	+15 46	
  894	02 21.6	-05 30	
  895	02 21.6	-05 31	  3.6
I1793	02 21.6	+32 34	  1.8
  899	02 21.9	-20 48	  1.9
  890	02 22.0	+33 16	  2.9
I 223	02 22.0	-20 45	  1.4
  884	02 22.4	+57 07	 30.0
  902	02 22.4	-16 40	
  891	02 22.6	+42 21	 13.5
  905	02 22.6	-08 43	
I 221	02 22.7	+28 16	  2.2
I 222	02 22.7	+11 38	  0.6
I1796	02 22.8	-41 22	  1.5
  907	02 23.0	-20 43	  1.9
  908	02 23.1	-21 14	  5.5
  898	02 23.3	+41 57	  2.1
  886	02 23.5	+63 47	
  900	02 23.5	+26 31	
  901	02 23.6	+26 34	
  903	02 23.8	+27 22	
  904	02 24.0	+27 21	
I 224	02 24.7	-12 34	  0.5
  896	02 24.8	+61 54	 27.0
  922	02 25.1	-24 47	  1.9
  906	02 25.2	+42 06	  2.0
  909	02 25.4	+42 03	
  910	02 25.4	+41 50	  2.3
I1797	02 25.5	+20 24	  1.2
  915	02 25.7	+27 14	
  916	02 25.7	+27 15	
  911	02 25.8	+41 59	
  912	02 25.8	+41 47	
  913	02 25.8	+41 48	
  918	02 25.9	+18 30	  3.4
  914	02 26.1	+42 09	
  917	02 26.1	+32 14	
  926	02 26.1	-00 20	  2.5
  919	02 26.2	+27 13	
I1798	02 26.3	+13 27	
  939	02 26.4	-44 26	
I 225	02 26.5	+01 09	  1.8
I1795	02 26.5	+62 04	 20.0
  921	02 26.6	-15 50	
  927	02 26.6	+12 09	  1.4
  944	02 26.7	-14 30	
I 228	02 26.7	-14 31	  0.8
  924	02 26.8	+20 30	
  925	02 27.3	+33 35	  9.8
  929	02 27.3	-12 05	
I 229	02 27.4	-23 49	
  923	02 27.6	+41 59	
  934	02 27.6	-00 14	
  936	02 27.6	-01 09	  5.2
  928	02 27.7	+27 14	
I 226	02 27.7	+28 11	  2.3
  920	02 27.8	+45 58	
  930	02 27.9	+20 20	
  932	02 27.9	+20 19	  1.9
I 227	02 28.0	+28 10	  2.3
  935	02 28.2	+19 36	
I1801	02 28.2	+19 35	
  931	02 28.3	+31 19	
  938	02 28.5	+20 17	
  941	02 28.5	-01 09	  2.8
  947	02 28.5	-19 04	  2.6
  945	02 28.6	-10 32	  2.5
I1800	02 28.6	+31 24	
I1799	02 28.7	+45 58	  1.3
I1802	02 28.7	+23 07	
  948	02 28.8	-10 31	  1.4
  951	02 28.8	-22 20	
I 230	02 28.8	-10 50	
  954	02 28.9	-41 25	
  933	02 29.2	+45 56	
  942	02 29.2	-10 50	
  943	02 29.2	-10 50	
  950	02 29.2	-11 01	
I1803	02 29.3	+23 09	
  940	02 29.4	+31 39	
I1804	02 29.4	+23 10	
I1810	02 29.4	-43 04	  1.4
  937	02 29.5	+42 16	
